area_code,당월_매출_금액,당월_매출_건수,시간대_21~24_매출_비율,연령대_30_매출_비율,연령대_50_이상_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,연령대_10_매출_비율,시간대_14~17_매출_비율,수요일_매출_비율,월요일_매출_비율,시간대_17~21_매출_비율,화요일_매출_비율,여성_매출_비율,연령대_40_매출_비율,일요일_매출_비율,시간대_11~14_매출_비율,토요일_매출_비율,금요일_매출_비율,목요일_매출_비율,연령대_20_매출_비율,남성_매출_비율
3110755,1244988974,47008,15.868330167048322,24.213851698225778,34.95240519596655,4.703851012744498,10.671408744301154,0.5528394403097633,13.775419246767754,16.40956331013287,10.062276813552861,31.940062657267873,12.244170384201176,0.485695611387899,27.75476745900518,13.925342146723148,23.040928171870405,15.152047471392395,19.34161998933935,12.864979884658197,12.526136206492737,0.5143043886121009
3110756,39393223,3204,2.1955324501549995,15.736507108187611,48.330163302272865,0.0,15.503300037118722,0.0,13.068428136647888,14.898671444950047,14.984131612101638,20.31347198953182,13.886298036776665,0.4256233868579551,32.056255443982536,1.8881287521786507,48.919267386546565,17.500323563718542,16.983050467953525,19.85939612232093,3.8770741455569846,0.5743766131420449
3110757,3316434841,128958,15.614493205857835,26.54848566293675,38.21637158795086,5.376775315719668,10.077621889545663,0.11981350732334506,15.060832463462082,14.987699818975159,12.969497216717704,27.898044637251665,12.995004102181479,0.4061145294252938,24.926280537942883,10.577640274041887,25.972232488163094,17.810814248819874,15.876192037691382,14.783152301572517,10.189048703846163,0.5938854705747061
3110758,735561756,16070,9.250962063340337,23.403661831740084,41.65177488908802,2.4280865412475308,2.51991336537078,0.0463744977411507,11.61935368483187,12.211160826039466,12.58150974341847,28.98596280473288,13.32499238853848,0.3538607150886159,24.801292522009096,13.565521750698522,45.195721540476605,15.439573913899896,17.702863687219757,15.174377690185404,10.096896259421657,0.6461392849113841
3110759,16102661938,444760,20.83757844492579,33.93340306715957,18.024864559345954,3.026039200970981,1.2435655076480414,0.24293769351308483,12.817166063486557,12.03452405848637,9.193890687202218,39.275719499127334,12.377096943249176,0.4781935014680276,16.925672402164434,15.113117060559583,22.799931283841296,21.05312064595384,17.3023184059784,12.92593219857041,30.873122277816964,0.5218064985319725
3110760,3659307625,308353,3.1429869464369156,32.97558474708024,22.74211062159791,0.2768517623328226,10.826320965596476,0.4860424691915376,10.329555810762535,18.72387076086467,15.187547531151795,23.340824993372884,18.986552307364683,0.44841869713616417,24.784313416336477,3.8286746627798234,52.08345952149836,7.120254456910451,17.11054021098745,19.042560069941125,19.011948745793834,0.5515813028638358
3110762,4900248085,314219,18.50449283973314,32.52961414912389,27.46579853033744,4.914372532240503,4.286722791458154,0.7549287305826505,11.359974100147136,13.319123422511073,12.561627889274355,33.80677350408817,14.752045296399123,0.439186221191334,22.014566491937988,13.18836801425433,27.127664232332894,13.65819214552614,17.520529551131162,15.000113680903825,17.23509209801803,0.560813778808666
3110763,2459071294,154983,3.8947544435976873,31.21025421146375,29.85108681410904,0.0032128233978088333,7.725470670756547,0.43608958616001914,10.921063092428708,18.16878415904661,16.608052226199817,25.422356502761485,17.929242577166402,0.5586940248087537,21.7696297975055,2.38152408794893,52.033142467057765,8.444775209782094,19.213838861383326,17.25378287847282,16.7329395907617,0.44130597519124626
3110765,565263771,16819,2.0602821025693685,17.65895314325016,52.418648419987335,0.0,9.366187440130066,0.0,11.760852071146731,16.950071623489876,16.382603412531658,17.932451988621754,19.39930164566792,0.3086008277230971,28.15503681040022,0.04643700684010225,58.880226397532084,3.551827715824931,23.154871625177446,20.51488697046807,1.767361626362297,0.6913991722769028
3110766,907383142,22328,19.93341679877774,17.943963741038214,53.23859864596315,2.9655914209579173,1.1185820064715284,0.11362681948930083,16.003356071681072,10.481807406370267,12.339228965665464,40.23132301871245,8.926378618202278,0.2348182362000565,23.443351564423555,29.670828306260915,19.74773068339929,21.006023978515014,8.145684124142754,9.430048600843302,5.2604592290857815,0.7651817637999434
3110768,83878609,4807,11.902686655187615,37.36831466438336,30.46228894364259,0.0,1.029765526989128,0.1066312414068959,12.836674485147936,18.76698980546995,12.403922911978666,33.77857517880393,12.87709241816349,0.2807474910188567,19.73867124132298,14.609222954567594,40.45229815387138,9.063954553657418,15.61988945238708,16.6589279037758,12.324093909244176,0.7192525089811432
3110769,949376625,24494,23.51073653198487,31.680261126388583,30.21764524790254,9.421676987254662,3.5275720002059243,0.4838170611377807,13.806423767806583,11.044214196868392,12.566604217793968,32.9202790304638,11.336544440411096,0.3710730106198729,20.26527280814328,20.360442306023703,16.81331168228415,20.32667109325553,13.22435498135421,11.141168764293097,17.35300375642781,0.628926989380127
3110770,1073483188,36217,14.278487040591665,34.31396001171449,28.56547820303868,17.001999627778492,1.9349211457101372,0.09803283934658867,14.057582332738562,14.17851814436923,10.256161292474694,28.22597319761671,12.248757119534146,0.38100205075551213,20.920993858086415,11.748302584843936,24.501036655564434,20.758837052783363,17.31805703757319,13.491366768421441,16.101535087813815,0.6189979492444878
3110771,44796375,1040,10.047987446393533,9.616755508643363,38.87733600215185,1.7758831102411514,0.2060787096447734,0.0,8.522450900139088,13.341345691311417,9.137387728271738,65.00038205158381,5.608278333680306,0.0841311828686463,14.840560045867553,13.61880344709036,14.447217781997642,15.170704132030485,39.07917266020438,4.044308007411317,36.66534844333723,0.9158688171313537
3110774,645968748,35948,4.07762057232246,31.52466189956397,27.275800465809528,0.0680875010303295,11.489540462234011,0.4432012220053667,14.0024478798249,17.09116855452267,12.534551060365358,29.733067499219004,14.785970330965966,0.4674423612833116,27.278267696503463,9.364701699224417,40.62923608536931,14.207921492561523,17.14450349127544,14.871183371084621,13.47806871611767,0.5325576387166884
3110775,1710410354,24613,21.993639611163644,11.020623230373799,62.29991914494939,3.510696037624045,0.4079425752664872,0.0,16.411375685221675,11.960079798996153,10.282374000987602,44.9250539723438,10.026753548793636,0.18234396843836762,25.18885257849294,28.196260887667176,12.751292118380348,17.889742729480663,10.749081963775184,10.895707070299586,1.4906050461838725,0.8176560315616324
3110776,306230693,13670,10.162340937000597,12.912349314938373,65.63645951379094,2.254183260252351,0.1753876361799748,0.0,24.605744505328676,21.222156889878093,9.62334363697958,34.79112713499598,11.946677222710596,0.554328966757408,19.19213193209422,12.657576974076475,28.011216526242418,12.585086778239603,22.12322386433805,9.841934633777605,2.259059239176471,0.445671033242592
3110777,115012754,3131,0.3171343936342921,6.17305380220094,78.66485389892219,0.0,0.1668145430201593,0.0,28.0520419500606,19.734046191085906,26.591867368031203,3.650572526939056,25.53281351736,0.125496389263012,13.784926767130235,0.0953224718016925,67.8134365863459,1.7158088397744131,13.16496864339063,13.165172968556163,1.3771655317466347,0.874503610736988
3110778,2666868539,53557,19.865574036427702,18.56139769613082,49.19760571353549,8.09142968132801,3.6295490973760245,0.05369443151157322,15.117417602204092,11.346934932389367,12.598059275120857,38.206011467819685,11.111135547372307,0.33729956018544927,24.849521429645964,19.68810848534716,15.090018114844483,18.239595942325582,15.043220891912167,11.972944925532556,7.337780729176153,0.6627004398145507
3110779,105468386,1982,36.62008348169849,17.0566547824374,55.61288136501413,4.809904837265642,0.0467865318428216,0.5744856435443588,7.961502321653049,15.256793632928073,11.439049612459224,36.13198745641182,21.71313117468205,0.3511208602427633,21.214301491124107,12.95229359061207,14.429735371128178,15.205351677610768,12.27038119271115,11.162999118996664,5.54167671788,0.6488791397572367
3110780,21802109,1821,5.829596577101784,4.800038683701571,55.53242589704914,0.0,0.4484290946348356,0.0,9.024663623138478,7.959642803363656,12.331839089511936,29.932732654441825,19.955152045153064,0.3450582753103528,34.995814157771306,15.190580874538332,54.76457805068308,10.257851660130678,16.199552070857,18.10538145644534,4.67172126147798,0.6549417246896472
3110781,112340795,2853,13.594878031818219,13.79783067414563,64.91913165990405,2.6357715814067966,1.7019742279576542,0.0,9.992784494243956,10.980588450214185,18.281915841780492,53.711134940297576,28.23913259156025,0.26714185253806516,17.112769315792466,6.387688971222964,18.3634567242758,14.829495962766472,8.93508296051156,12.346095221944077,4.170268350157851,0.7328581474619348
